id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
49620	692	GF01014936S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	6976	0	2
49622	312	GF04016329S	soil	58.4647	23.8335	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.3	620	5.3	20.7	5434	0	138
49624	692	GF01014928S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	6053	0	1
49627	266	GF05005960S	soil	53.1314	10.7975	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	664	4.5	18.5	29250	0	497
49628	92	GF05022501S	soil	61.49	29.04	Europe	2017	2017	forest	gITS7/ITS4	3.8	621	4.4	21.2	15653	0	5
49630	312	GF04016363S	soil	59.2392	23.8258	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	6.3	596	5.3	18.8	5816	0	14
49635	692	GF01014941S	soil	58.276	27.3377	Europe	2011	2011	forest	ITS3/ITS4	5.8	631	5.1	20.9	4892	0	16
49639	312	GF04016368S	soil	57.626	26.9556	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.4	643	4.9	19.9	5720	0	60
49641	692	GF01014897S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	7079	0	22
49643	14	GF05029664S	root	52.707	7.477	Europe	2018	2018	forest	ITS86F/ITS4	9.7	796	4.9	26.7	9945	0	1
49647	592	GF03000857S	soil	57.626	26.9556	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.4	643	4.9	19.9	5069	0	53
49648	401	GF04006347S	soil	48.8975	13.6586	Europe	2016	2016	forest	gITS7/ITS4	6.2	945	4.4	19.9	13753	0	110
49649	692	GF01014945S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	7487	0	1
49650	692	GF01014929S	soil	58.2787	27.3262	Europe	2011	2011	forest	ITS3/ITS4	5.8	632	5.2	22.2	5608	0	4
49651	692	GF01014942S	soil	58.2833	27.3248	Europe	2011	2011	forest	ITS3/ITS4	5.8	614	5.3	21.1	5743	0	3
49652	692	GF01014935S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	6923	0	11
49653	370	GF04017824S	soil	52.0148	5.77707	Europe	2016	2016	grassland	fITS9/ITS4	10	824	5.8	8.9	4296	0	50
49654	640	GF02000767S	soil	57.0543	8.92999	Europe	2014	2014	forest	gITS7/ITS4	8.6	755	5.4	21.1	13675	0	665
49656	842	GF01000432S	soil	58.25	27.31	Europe	2012	2012	forest	ITS3ngs1 to ITS3ngs11/ITS4ngs	5.8	636	4.9	19.7	2248	0	1
49660	312	GF04016376S	soil	57.7597	27.4767	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.5	614	6.2	14.6	4760	0	15
49665	312	GF04016358S	soil	58.0616	24.5425	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.3	659	5.6	17.4	3490	0	83
49668	692	GF01014939S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	6737	0	2
49670	150	GF05017079S	soil	62.1505	6.20056	Europe	2016	2016	forest	gITS7/ITS4	6.3	1436	4.6	22.2	2685	0	16
49671	692	GF01014894S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	7072	0	40
49672	842	GF01000434S	soil	58.116	27.0333	Europe	2012	2012	forest	ITS3ngs1 to ITS3ngs11/ITS4ngs	5.6	630	4.8	19.7	2387	0	2
49677	378	GF04013917S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	42458	0	2291
49680	246	GF05009712S	root	46.166	7.15	Europe	2014	2014	forest	ITS3/ITS4	8.9	758	6.1	9.7	11215	0	3
49681	494	GF03009417S	soil	51.1542	121.291	Asia	2017	2017	forest	ITS3/ITS4	-3.1	388	5.7	16.8	35298	0	1
49684	49	GF05026228S	topsoil	45.09	5.86	Europe	2018	2018	forest	ITS3/ITS4	5.9	1355	5.3	19	14991	0	9
49686	225	GF05011099S	soil	42.53	-72.19	North America	2012	2012	forest	gITS7/ITS4	8.6	1388	4.6	34.2	57848	0	53
49692	692	GF01014947S	soil	58.2771	27.3247	Europe	2011	2011	forest	ITS3/ITS4	5.8	628	5.1	22.2	6440	0	1
49703	835	GF01002153S	soil	-34.3037	118.73	Australia	2013	2013	woodland	ITS1F/ITS4	16.1	474	6.9	0.2	24489	0	268
49714	286	GF05004211S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	38071	0	3
49739	216	GF05011755S	topsoil	23.175	112.553	Asia	2013	2013	forest	ITS5/ITS2	22.5	1685	5.7	8.5	59559	0	73
49744	312	GF04015355S	soil	59.4402	25.1592	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.8	648	6.6	14.6	9868	0	13
49749	696	GF01014005S	soil	37.8126	-119.913	North America	2011	2011	forest	ITS1F/ITS4	12.1	804	5.8	12.4	3614	0	6
49750	14	GF05029736S	root	50.9715	5.6656	Europe	2018	2018	forest	ITS86F/ITS4	10.3	688	5	13	30023	0	2
49762	205	GF05012651S	soil	59.8369	16.2781	Europe	2016	2016	forest	gITS7/ITS4+ITS4arch	5.8	586	4.4	19.8	4911	0	5
49763	116	GF05019921S	soil	47.05	13	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	-1.8	1387	5.4	25.8	37598	0	2
49771	640	GF02000769S	soil	55.6839	9.85751	Europe	2014	2014	anthropogenic	gITS7/ITS4	8.3	779	4.9	16.6	14590	0	361
49781	676	GF01017225S	soil	52.25	5.63	Europe	2012	2012	forest	fITS9/ITS4	9.9	915	4.3	22.3	13673	0	1246
49783	194	GF05013213S	soil	35.7739	-105.801	North America	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	4.1	546	5.6	12.2	10958	0	1
49786	479	GF04000378S	root	50.8623	4.96051	Europe	2018	2018	forest	ITS86F/ITS4	10.5	741	6.5	1.4	5979	0	19
49787	1	GF05031646S	soil	65.4728	27.91	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	1.3	606	4.7	20	10555	0	709
49798	218	GF05011348S	soil	29.2396	118.116	Asia	2012	2012	forest	ITS1F/ITS4	16.4	1829	5.4	17.6	3294	0	3
49800	803	GF01005953S	soil	51.2716	10.3107	Europe	2011	2011	forest	ITS1F/ITS4	7.8	617	5.9	18.6	3921	0	252
49807	640	GF02000663S	soil	57.0449	8.91188	Europe	2014	2014	anthropogenic	gITS7/ITS4	8.5	809	4.6	20.4	47510	0	167
49811	694	GF01014573S	soil	68.6035	21.7452	Europe	2012	2012	tundra	ITS3/ITS4	-0.9	478	4.9	18.4	5593	0	17
49815	378	GF04011928S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	53832	0	1
49816	115	GF05019942S	soil	58.837	59.873	Asia	2014	2014	woodland	fITS7/ITS4	1.2	577	5.1	21	44206	0	14
49820	312	GF04015247S	soil	58.3381	25.4553	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.6	660	6.1	12.9	6384	0	2
49823	592	GF03000806S	soil	58.3381	25.4553	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.6	660	6.1	12.9	6069	0	2
49828	401	GF04006320S	litter	49.0227	13.4328	Europe	2015	2015	forest	gITS7/ITS4	4.8	1190	4.4	24.1	23652	0	1
49833	351	GF04019564S	soil	30.3496	119.427	Asia	2015	2015	forest	ITS1F/ITS2	10.9	2237	5.4	22.4	32643	0	17
49836	38	GF05027066S	root	51.18	10.37	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.1	572	5.5	15.6	54974	0	12
49844	225	GF05011155S	soil	44.2	-122.26	North America	2012	2012	forest	gITS7/ITS4	11.1	1613	5.3	26.1	31809	0	1
49852	194	GF05013154S	soil	43.6339	-122.163	North America	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	7.8	1187	5.6	37.4	8499	0	6
49858	516	GF03007936S	soil	48.6673	14.7096	Europe	2015	2015	forest	gITS7/ITS4	6.7	806	4.3	20.2	7916	0	161
49862	739	GF01010030S	litter	49.3214	16.6541	Europe	2013	2013	forest	gITS7/ITS4	8.5	593	5.3	14.5	9667	0	1
49880	312	GF04016180S	soil	58.8429	23.0417	Europe	2015	2015	woodland	ITS9MUNngs/ITS4ngsUni	6.7	619	6	14.2	6099	0	101
49883	378	GF04013896S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	45866	0	26
49887	378	GF04012252S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	38549	0	116
49889	696	GF01014009S	soil	35.9883	-79.0899	North America	2011	2011	forest	ITS1F/ITS4	15.3	1177	4.9	3.1	1871	0	75
49957	312	GF04016259S	soil	58.38	22.105	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.9	581	5.4	16	4103	0	2
49970	843	GF01000411S	soil	42.5084	-72.2079	North America	2013	2013	forest	fITS7/ITS4	9.1	1280	4.5	39.6	6299	0	1
49983	669	GF01018146S	litter	50.0939	14.6133	Europe	2007	2007	forest	ITS1/ITS4	9	579	6.2	6.6	1864	0	38
49988	210	GF05012431S	soil	42.1667	128.1	Asia	2017	2017	forest	ITS5/ITS2	1.9	963	5.6	16.1	30528	0	1
49991	50	GF05026112S	soil	46.03	8.83	Europe	2014	2014	forest	ITS3/ITS4	6.4	2236	5.8	19.9	22366	0	985
49992	38	GF05027350S	root	53.11	13.69	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	587	5	16.7	15218	0	1
49994	266	GF05005908S	soil	51.6586	9.57858	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.3	984	4.9	19.7	45870	0	147
49995	38	GF05027104S	root	51.1	10.41	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8	663	5.6	15.4	9259	0	51
49996	38	GF05027248S	root	52.91	13.84	Europe	2017	2017	forest	ITS3_KYO2/ITS4	9	552	4.9	15.4	17251	0	5
50007	278	GF05005029S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	40997	0	3
50010	312	GF04016094S	soil	57.543	26.9449	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5	747	5.4	15.7	1785	0	79
50015	312	GF05001243V	soil	-17.85	30.8	Africa	2013	2013	woodland	ITS9MUNngs/ITS4ngsUni	NA	NA	6.2	0.8	10043	0	4
50016	312	GF05000811V	soil	24.2	120.9	Asia	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.1	3.7	31335	0	104
50025	246	GF05009696S	soil	47.66	8.53	Europe	2014	2014	forest	ITS3/ITS4	9.1	1188	5.3	18.5	29674	0	1601
50037	842	GF01000437S	soil	58.25	27.31	Europe	2012	2012	forest	ITS3ngs1 to ITS3ngs11/ITS4ngs	5.8	636	4.9	19.7	2264	0	1
50055	484	GF04000186S	soil	42.4836	-72.1875	North America	2016	2016	forest	fITS7/ITS4	8.8	1345	5	40.2	15746	0	338
50070	713	GF01012653S	soil	35.9195	138.831	Asia	2016	2016	forest	gITS7/ITS4ngs	10.2	1040	5.3	26.4	13784	0	471
50072	95	GF05022266S	soil	48.3517	-78.6273	North America	2017	2017	forest	fITS7/ITS4	2.1	1032	5	27.3	11542	0	2
50073	683	GF01016685S	soil	31.11	-95.15	North America	2012	2012	forest	ITS3/ITS4	19.6	1208	5.1	3.3	6101	0	34
50076	267	GF05005635S	root	28.31	99.1474	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	4.6	600	6.3	22.9	68946	0	2
50084	111	GF05020256S	soil	47.4833	14.1	Europe	2016	2016	grassland	ITS1F/ITS2	7.8	860	5.4	21.8	2898	0	2
50089	111	GF05020309S	soil	47.5	14.0667	Europe	2016	2016	cropland	ITS1F/ITS2	8.1	822	5.4	15.9	3356	0	1
50107	312	GF04015882S	soil	58.217	27.4399	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.9	599	6.2	17.2	6021	0	8
50111	312	GF04015504S	soil	58.501	26.9061	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.6	633	6.4	16.4	7958	0	4
50112	312	GF04015865S	soil	58.1199	25.548	Europe	2016	2016	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.6	694	6.3	11.8	4210	0	2
50114	69	GF05024222S	soil	29.83	92.43	Asia	2019	2019	grassland	ITS1F/ITS2	0.1	552	6.5	14	80460	0	3600
50116	194	GF05013071S	soil	56.0467	12.3308	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	8.1	641	5.1	20.3	8009	0	11
50117	312	GF04016410S	soil	58.3701	26.5561	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.7	619	6.6	14	3791	0	1
50118	312	GF04016392S	soil	57.288	22.721	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.8	599	6.6	16.2	9571	0	9
50119	216	GF05011793S	topsoil	33.5594	111.708	Asia	2014	2014	forest	ITS5/ITS2	13	705	6.6	6.2	95797	0	48
50120	312	GF04016462S	soil	58.5206	26.959	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.5	655	5.4	16.8	7371	0	7
50131	312	GF04015449S	soil	57.8414	26.7996	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.7	645	5.5	16.5	10434	0	138
50132	592	GF03000814S	soil	57.179	24.844	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.4	644	5.3	14.2	6923	0	43
50133	312	GF04016500S	soil	58.9281	23.8638	Europe	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	6.3	627	5.8	16.1	2292	0	8
50134	312	GF04015470S	soil	58.7763	26.3627	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.3	613	5.4	17.4	23299	0	33
50139	312	GF04015482S	soil	56.3629	24.3203	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	7	607	6.3	13.7	2881	0	6
50140	312	GF04016484S	soil	59.2022	24.8887	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.7	680	6.1	14.4	2956	0	2
50145	312	GF04016515S	soil	58.3508	25.5506	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.6	673	6.2	13.2	927	0	2
50147	312	GF05000731V	soil	43.36	132.97	Europe	2010	2010	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.7	13	8249	0	200
50148	264	GF05006094S	soil	28.57	114.6	Asia	2018	2018	forest	ITS5/ITS2	12.8	2134	5.4	11.4	9872	0	1
50159	312	GF04016503S	soil	56.3097	25.4576	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	6.5	673	5.9	16.2	3817	0	2
50160	312	GF04016473S	soil	58.4176	26.588	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.6	641	5.5	19.9	3548	0	2
50161	194	GF05013252S	soil	37.9069	14.6569	Europe	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	9	766	5.6	15.9	5143	0	10
50167	312	GF04016060S	soil	58.2753	27.3348	Europe	2011	2011	forest	ITS9MUNngs/ITS4ngsUni	5.8	631	4.9	21.7	5375	0	2
50176	312	GF04016434S	soil	58.2836	22.5406	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	6.9	589	6.2	15	12744	0	2
50182	312	GF04015445S	soil	58.2305	26.7018	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	612	5.6	14.9	5375	0	122
50195	312	GF04015246S	soil	58.0416	25.01	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.9	691	6.3	17.4	3919	0	1
50196	312	GF04016451S	soil	57.8628	26.6102	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.6	675	6.4	13.9	3619	0	1
50197	69	GF05024217S	soil	29.83	92.48	Asia	2019	2019	grassland	ITS1F/ITS2	-1.2	737	6.5	12.8	76934	0	266
50198	312	GF04016404S	soil	57.9243	26.7624	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.5	629	6.2	16	6487	0	9
50200	687	GF01015505S	root	-44.433	169.261	Australia	2014	2014	forest	ITS5/ITS2_KYO2	7.1	1164	5.5	8.8	10837	0	9
50203	592	GF03000862S	soil	58.7562	26.511	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.1	678	5.9	16.4	4657	0	3
50204	312	GF04016412S	soil	49.6937	13.4588	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	8.7	564	5.9	8.7	7090	0	22
50206	312	GF04015585S	soil	58.4927	22.5219	Europe	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	6.8	564	5.4	18.7	5006	0	6
50209	312	GF04016446S	soil	57.5723	26.667	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.8	635	5.9	12.7	4575	0	3
50212	312	GF04016502S	soil	50.3764	13.139	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	8.1	692	6.1	8.1	9152	0	4
50216	312	GF04016419S	soil	58.45	24.765	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	6.1	688	6.2	14.8	1617	0	6
50217	312	GF04015518S	soil	58.3508	25.5506	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	5.6	673	6.2	13.2	4937	0	11
50225	312	GF04015567S	soil	58.1273	26.6242	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.1	668	5.1	17.9	5479	0	3
50226	312	GF04016486S	soil	57.9389	26.8883	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	639	5.3	19.6	5319	0	77
50229	312	GF04016408S	soil	59.4194	24.6626	Europe	2016	2016	anthropogenic	ITS9MUNngs/ITS4ngsUni	6	599	6	13.8	1775	0	4
50230	312	GF05000976V	soil	57.01	-3.47	Europe	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.1	19.9	18421	0	103
50235	312	GF04015286S	soil	58.0412	26.3879	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.1	643	5	17.4	5539	0	42
50238	312	GF04016512S	soil	59.3902	27.4596	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.4	641	5.3	19.1	1819	0	2
50246	351	GF04019589S	soil	30.3482	119.432	Asia	2015	2015	forest	ITS1F/ITS2	10.9	2237	5.4	17.7	38827	0	1
50248	312	GF04015245S	soil	59.0478	25.1055	Europe	2015	2015	woodland	ITS9MUNngs/ITS4ngsUni	5.6	717	6.4	13.2	1314	0	6
50249	264	GF05006060S	soil	28.56	114.58	Asia	2018	2018	forest	ITS5/ITS2	15.4	1682	5.6	7.6	22135	0	9
50251	312	GF04015269S	soil	58.2481	26.4362	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.6	621	5.4	17.4	6203	0	4
50252	312	GF04016421S	soil	56.5641	24.0755	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	7	635	6.1	15.1	1923	0	5
50253	312	GF04016461S	soil	58.2801	25.5844	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.7	654	6	13.5	3364	0	3
50256	312	GF04015588S	soil	58.1444	25.2628	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.8	661	6	17.8	4253	0	10
50260	312	GF04015402S	soil	58.1384	26.9538	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.6	623	5.5	18.8	4316	0	21
50270	312	GF04016193S	soil	57.7201	26.2809	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.8	670	5.9	12.7	802	0	9
50271	312	GF04016432S	soil	49.9664	15.4163	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	9.4	577	6.3	9.5	5688	0	1
50272	312	GF04015298S	soil	58.2849	26.7727	Europe	2020	2020	forest	ITS9MUNngs/ITS4ngsUni	5.6	655	6.1	14.9	4646	0	6
50275	312	GF04016387S	soil	58.4389	26.8976	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.6	617	6.5	14.6	1263	0	1
50279	312	GF04016426S	soil	58.0025	26.6755	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.2	665	6.1	18.9	4506	0	44
50283	312	GF04015490S	soil	58.3264	26.887	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.6	646	6.1	16.8	6333	0	1
50286	312	GF04015623S	soil	57.685	26.9311	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.2	708	5.1	11.6	4564	0	10
50288	312	GF04016466S	soil	57.0656	22.765	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	6.6	657	6	15.1	1930	0	20
50290	312	GF04016513S	soil	58.6511	26.6242	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.4	626	6.3	13.2	4673	0	104
50292	69	GF05024262S	soil	29.73	92.31	Asia	2019	2019	grassland	ITS1F/ITS2	1	544	6.2	12.7	33849	0	142
50293	312	GF04016440S	soil	58.1761	25.6823	Europe	2016	2016	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.4	738	5.6	18	4890	0	5
50297	312	GF04015313S	soil	58.279	27.3244	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	5.8	628	5.2	21.2	633	0	4
50300	312	GF04016402S	soil	58.0988	27.459	Europe	2013	2013	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.9	604	6.1	17.6	4226	0	21
50302	312	GF04016407S	soil	57.948	27.207	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	5.8	604	6.2	17	4995	0	7
50305	312	GF05001400V	soil	56.05	12.33	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.8	17	13018	0	12
50309	264	GF05006090S	soil	28.57	114.6	Asia	2018	2018	forest	ITS5/ITS2	12.8	2134	5.4	11.4	33594	0	4
50317	210	GF05012386S	soil	42.1667	128.1	Asia	2017	2017	forest	ITS5/ITS2	1.9	963	5.6	16.1	33534	0	13
50319	312	GF04016507S	soil	59.3705	24.592	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.8	664	5.8	11.3	1796	0	4
50321	194	GF05013207S	soil	60.6089	7.55	Europe	2016	2016	tundra	ITS9MUNngs/ITS4ngsUni	-1.7	1066	5.3	25	13056	0	11
50322	312	GF04015682S	soil	57.933	27.3541	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.8	608	4.7	21.3	5049	0	3
50323	69	GF05024229S	soil	29.83	92.36	Asia	2019	2019	grassland	ITS1F/ITS2	-0.7	687	6.4	13.1	83301	0	356
50324	312	GF04015223S	soil	59.0514	26.2283	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.2	643	5.2	15.3	4258	0	2
50330	312	GF04016489S	soil	58.8653	22.9393	Europe	2015	2015	woodland	ITS9MUNngs/ITS4ngsUni	6.7	615	6.2	15.6	3408	0	1
50332	312	GF04016475S	soil	57.9471	24.621	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	6.1	657	5.8	14.4	2971	0	3
50333	312	GF04016441S	soil	57.5745	26.5331	Europe	2017	2017	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.9	628	6.3	14	1531	0	2
50336	312	GF04015609S	soil	57.179	24.844	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.4	644	5.3	14.2	8119	0	43
50339	312	GF04015601S	soil	56.9997	23.4256	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	7	600	5.5	19.1	2655	0	3
50347	312	GF04015792S	soil	57.0586	22.7194	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	6.6	668	6.3	15.3	3791	0	18
50352	1	GF05031521S	soil	56.2078	21.5712	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	7.2	768	5.9	15.8	5197	0	23
50353	312	GF04015433S	soil	58.783	26.3555	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.3	623	5.3	19.6	5106	0	8
50354	216	GF05011777S	topsoil	41.9881	127.939	Asia	2013	2013	forest	ITS5/ITS2	-0.2	1430	5.4	18.8	84239	0	9
50359	351	GF04019580S	soil	31.3228	110.492	Asia	2015	2015	forest	ITS1F/ITS2	10.1	1343	6	16.6	86464	0	2
50360	351	GF04019566S	soil	30.3495	119.426	Asia	2015	2015	forest	ITS1F/ITS2	10.9	2237	5.4	23.8	32837	0	1
50366	312	GF04015544S	soil	58.2528	27.2871	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.8	630	5.4	21.6	12644	0	22
50367	592	GF03000808S	soil	58.1144	26.1769	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.6	686	6.4	15.1	6708	0	1
50370	312	GF04016493S	soil	58.1478	25.0398	Europe	2013	2013	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.8	701	6.2	15.7	2627	0	2
50374	312	GF04016456S	soil	49.8314	13.8046	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	8	561	5.2	14.2	7062	0	4
50378	312	GF04016455S	soil	59.1023	27.4188	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.5	644	4.9	24.1	1684	0	61
50380	312	GF04016450S	soil	58.7837	26.7748	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.5	589	5.7	14.2	2619	0	2
50382	312	GF04016405S	soil	59.4194	24.6626	Europe	2016	2016	anthropogenic	ITS9MUNngs/ITS4ngsUni	6	599	6	13.8	1067	0	3
50385	295	GF05003548S	soil	34.9868	135.745	Asia	2021	2021	forest	ITS1F_KYO2/ITS2_KYO2	16.3	1352	6.3	17.3	8823	0	31
50386	312	GF04016409S	soil	58.3508	25.5506	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	5.6	673	6.2	13.2	3248	0	5
50389	351	GF04019585S	soil	30.3496	119.428	Asia	2015	2015	forest	ITS1F/ITS2	10.9	2237	5.4	22.4	29999	0	140
50395	312	GF04016425S	soil	58.6678	26.7617	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.4	649	6.2	11.7	6728	0	1
50401	312	GF04015408S	soil	50.3845	13.179	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	8.6	613	5.9	6.8	8150	0	29
50403	312	GF04015488S	soil	58.2046	26.7389	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.5	611	5.2	17.6	3676	0	26
50404	592	GF03000822S	soil	58.4159	25.2327	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.9	700	5.5	18.9	5929	0	3
50405	312	GF04015256S	soil	58.3701	26.5561	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.7	619	6.6	14	1304	0	11
50406	312	GF04015336S	soil	58.4703	24.901	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	6	706	5.9	17.7	2839	0	21
50407	1	GF05031775S	soil	53.2484	19.9073	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	7.7	563	5.6	12.6	7193	0	504
